timestamp	idf_value	term	count	amount_tweets
1427191115	NaN	germanwings	NaN	290
1427191115	NaN	gwi18g	NaN	290
1427191115	NaN	crash	NaN	290
1427191115	NaN	aircraft	NaN	290
1427191115	NaN	plane	NaN	290
1427191116	NaN	4u9525	NaN	234
1427191116	NaN	airbus	NaN	234
1427191116	NaN	germanwings	NaN	234
1427191116	NaN	gwi18g	NaN	234
1427191116	NaN	crash	NaN	234
1427191116	NaN	aircraft	NaN	234
1427191116	NaN	plane	NaN	234
1427191117	NaN	4u9525	NaN	231
1427191117	NaN	airbus	NaN	231
1427191117	NaN	germanwings	NaN	231
1427191117	NaN	gwi18g	NaN	231
1427191117	NaN	crash	NaN	231
1427191117	NaN	aircraft	NaN	231
1427191117	NaN	plane	NaN	231
1427191118	NaN	4u9525	NaN	247
1427191118	NaN	airbus	NaN	247
1427191118	NaN	germanwings	NaN	247
1427191118	NaN	gwi18g	NaN	247
1427191118	NaN	crash	NaN	247
1427191118	NaN	aircraft	NaN	247
1427191118	NaN	plane	NaN	247
1427191119	NaN	4u9525	NaN	227
1427191119	NaN	airbus	NaN	227
1427191119	NaN	germanwings	NaN	227
1427191119	NaN	gwi18g	NaN	227
1427191119	NaN	crash	NaN	227
1427191119	NaN	aircraft	NaN	227
1427191119	NaN	plane	NaN	227
1427191120	NaN	4u9525	NaN	260
1427191120	NaN	airbus	NaN	260
1427191120	NaN	germanwings	NaN	260
1427191120	NaN	gwi18g	NaN	260
1427191120	NaN	crash	NaN	260
1427191120	NaN	aircraft	NaN	260
1427191120	NaN	plane	NaN	260
1427191121	NaN	4u9525	NaN	258
1427191121	NaN	airbus	NaN	258
1427191121	NaN	germanwings	NaN	258
1427191121	NaN	gwi18g	NaN	258
1427191121	NaN	crash	NaN	258
1427191121	NaN	aircraft	NaN	258
1427191121	NaN	plane	NaN	258
1427191122	NaN	4u9525	NaN	260
1427191122	NaN	airbus	NaN	260
1427191122	NaN	germanwings	NaN	260
1427191122	NaN	gwi18g	NaN	260
1427191122	NaN	crash	NaN	260
1427191122	NaN	aircraft	NaN	260
1427191122	NaN	plane	NaN	260
1427191123	NaN	4u9525	NaN	207
1427191123	NaN	airbus	NaN	207
1427191123	NaN	germanwings	NaN	207
1427191123	NaN	gwi18g	NaN	207
1427191123	NaN	crash	NaN	207
1427191123	NaN	aircraft	NaN	207
1427191123	NaN	plane	NaN	207
1427191124	NaN	4u9525	NaN	190
1427191124	NaN	airbus	NaN	190
1427191124	NaN	germanwings	NaN	190
1427191124	NaN	gwi18g	NaN	190
1427191124	5.247024072160486	crash	1	190
1427191124	NaN	aircraft	NaN	190
1427191124	NaN	plane	NaN	190
