timestamp	idf_value	term	count	amount_tweets
1429937914	NaN	nepal	NaN	218
1429937914	NaN	quake	NaN	218
1429937914	NaN	earthquake	NaN	218
1429937914	NaN	temblor	NaN	218
1429937914	NaN	seism	NaN	218
1429937914	NaN	shaking	NaN	218
1429937914	NaN	shock	NaN	218
1429937915	NaN	nepal	NaN	392
1429937915	NaN	quake	NaN	392
1429937915	NaN	earthquake	NaN	392
1429937915	NaN	temblor	NaN	392
1429937915	NaN	seism	NaN	392
1429937915	NaN	shaking	NaN	392
1429937915	NaN	shock	NaN	392
1429937916	NaN	nepal	NaN	272
1429937916	NaN	quake	NaN	272
1429937916	NaN	earthquake	NaN	272
1429937916	NaN	temblor	NaN	272
1429937916	NaN	seism	NaN	272
1429937916	NaN	shaking	NaN	272
1429937916	NaN	shock	NaN	272
1429937917	NaN	nepal	NaN	301
1429937917	NaN	quake	NaN	301
1429937917	NaN	earthquake	NaN	301
1429937917	NaN	temblor	NaN	301
1429937917	NaN	seism	NaN	301
1429937917	NaN	shaking	NaN	301
1429937917	NaN	shock	NaN	301
1429937918	NaN	nepal	NaN	299
1429937918	NaN	quake	NaN	299
1429937918	NaN	earthquake	NaN	299
1429937918	NaN	temblor	NaN	299
1429937918	NaN	seism	NaN	299
1429937918	NaN	shaking	NaN	299
1429937918	NaN	shock	NaN	299
1429937919	NaN	nepal	NaN	260
1429937919	NaN	quake	NaN	260
1429937919	NaN	earthquake	NaN	260
1429937919	NaN	temblor	NaN	260
1429937919	NaN	seism	NaN	260
1429937919	NaN	shaking	NaN	260
1429937919	NaN	shock	NaN	260
1429937920	NaN	nepal	NaN	239
1429937920	NaN	quake	NaN	239
1429937920	NaN	earthquake	NaN	239
1429937920	NaN	temblor	NaN	239
1429937920	NaN	seism	NaN	239
1429937920	NaN	shaking	NaN	239
1429937920	NaN	shock	NaN	239
1429937921	NaN	nepal	NaN	293
1429937921	NaN	quake	NaN	293
1429937921	NaN	earthquake	NaN	293
1429937921	NaN	temblor	NaN	293
1429937921	NaN	seism	NaN	293
1429937921	NaN	shaking	NaN	293
1429937921	NaN	shock	NaN	293
1429937922	NaN	nepal	NaN	303
1429937922	NaN	quake	NaN	303
1429937922	NaN	earthquake	NaN	303
1429937922	NaN	temblor	NaN	303
1429937922	NaN	seism	NaN	303
1429937922	NaN	shaking	NaN	303
1429937922	NaN	shock	NaN	303
1429937923	NaN	nepal	NaN	266
1429937923	NaN	quake	NaN	266
1429937923	NaN	earthquake	NaN	266
1429937923	NaN	temblor	NaN	266
1429937923	NaN	seism	NaN	266
1429937923	NaN	shaking	NaN	266
1429937923	NaN	shock	NaN	266
1429937924	NaN	nepal	NaN	220
1429937924	NaN	quake	NaN	220
1429937924	NaN	earthquake	NaN	220
1429937924	NaN	temblor	NaN	220
1429937924	NaN	seism	NaN	220
1429937924	NaN	shaking	NaN	220
1429937924	NaN	shock	NaN	220
1429937925	5.736572297479192	nepal	1	310
1429937925	NaN	quake	NaN	310
1429937925	NaN	earthquake	NaN	310
1429937925	NaN	temblor	NaN	310
1429937925	NaN	seism	NaN	310
1429937925	NaN	shaking	NaN	310
1429937925	NaN	shock	NaN	310
1429937926	NaN	nepal	NaN	253
1429937926	NaN	quake	NaN	253
1429937926	NaN	earthquake	NaN	253
1429937926	NaN	temblor	NaN	253
1429937926	NaN	seism	NaN	253
1429937926	NaN	shaking	NaN	253
1429937926	NaN	shock	NaN	253
1429937927	NaN	nepal	NaN	289
